Date,SiteName,LocationName,LocationGroup,WeekDay,BRCYear,BRCQuarter,BRCMonth,BRCWeek,InCount,OutCount,TotalCount,BusinessInCount,BusinessOutCount,BusinessTotalCount,FactoredInCount,FactoredOutCount,FactoredTotalCount
01/09/2009,York,Parliament Street at M&S,,Tuesday,2009,,September,35,34391,,34391,,,,,,
02/09/2009,York,Coney Street,,Wednesday,2009,,September,35,34138,,34138,,,,,,
02/09/2009,York,Parliament Street at M&S,,Wednesday,2009,,September,35,26650,,26650,,,,,,
03/09/2009,York,Coney Street,,Thursday,2009,,September,35,31770,,31770,,,,,,
03/09/2009,York,Parliament Street at M&S,,Thursday,2009,,September,35,21606,,21606,,,,,,
04/09/2009,York,Coney Street,,Friday,2009,,September,35,34191,,34191,,,,,,
04/09/2009,York,Parliament Street at M&S,,Friday,2009,,September,35,20781,,20781,,,,,,
05/09/2009,York,Coney Street,,Saturday,2009,,September,35,48928,,48928,,,,,,
05/09/2009,York,Parliament Street at M&S,,Saturday,2009,,September,35,39378,,39378,,,,,,
06/09/2009,York,Coney Street,,Sunday,2009,,September,35,30602,,30602,,,,,,
06/09/2009,York,Parliament Street at M&S,,Sunday,2009,,September,35,18967,,18967,,,,,,
31/08/2009,York,Coney Street,,Monday,2009,,September,35,36407,,36407,,,,,,
31/08/2009,York,Parliament Street at M&S,,Monday,2009,,September,35,26980,,26980,,,,,,
07/09/2009,York,Coney Street,,Monday,2009,,September,36,28602,,28602,,,,,,
07/09/2009,York,Parliament Street at M&S,,Monday,2009,,September,36,29536,,29536,,,,,,
08/09/2009,York,Coney Street,,Tuesday,2009,,September,36,21222,,21222,,,,,,
08/09/2009,York,Parliament Street at M&S,,Tuesday,2009,,September,36,20519,,20519,,,,,,
09/09/2009,York,Coney Street,,Wednesday,2009,,September,36,26490,,26490,,,,,,
09/09/2009,York,Parliament Street at M&S,,Wednesday,2009,,September,36,21561,,21561,,,,,,
10/09/2009,York,Coney Street,,Thursday,2009,,September,36,27403,,27403,,,,,,
10/09/2009,York,Parliament Street at M&S,,Thursday,2009,,September,36,30979,,30979,,,,,,
11/09/2009,York,Coney Street,,Friday,2009,,September,36,31543,,31543,,,,,,
11/09/2009,York,Parliament Street at M&S,,Friday,2009,,September,36,30250,,30250,,,,,,
12/09/2009,York,Coney Street,,Saturday,2009,,September,36,48187,,48187,,,,,,
12/09/2009,York,Parliament Street at M&S,,Saturday,2009,,September,36,52667,,52667,,,,,,
13/09/2009,York,Coney Street,,Sunday,2009,,September,36,28503,,28503,,,,,,
13/09/2009,York,Parliament Street at M&S,,Sunday,2009,,September,36,14383,,14383,,,,,,
14/09/2009,York,Coney Street,,Monday,2009,,September,37,27887,,27887,,,,,,
14/09/2009,York,Parliament Street at M&S,,Monday,2009,,September,37,20684,,20684,,,,,,
15/09/2009,York,Coney Street,,Tuesday,2009,,September,37,28867,,28867,,,,,,
15/09/2009,York,Parliament Street at M&S,,Tuesday,2009,,September,37,28190,,28190,,,,,,
16/09/2009,York,Coney Street,,Wednesday,2009,,September,37,27450,,27450,,,,,,
16/09/2009,York,Parliament Street at M&S,,Wednesday,2009,,September,37,19485,,19485,,,,,,
17/09/2009,York,Coney Street,,Thursday,2009,,September,37,27544,,27544,,,,,,
17/09/2009,York,Parliament Street at M&S,,Thursday,2009,,September,37,21292,,21292,,,,,,
18/09/2009,York,Coney Street,,Friday,2009,,September,37,33468,,33468,,,,,,
18/09/2009,York,Parliament Street at M&S,,Friday,2009,,September,37,33863,,33863,,,,,,
19/09/2009,York,Coney Street,,Saturday,2009,,September,37,50139,,50139,,,,,,
19/09/2009,York,Parliament Street at M&S,,Saturday,2009,,September,37,65656,,65656,,,,,,
20/09/2009,York,Coney Street,,Sunday,2009,,September,37,27451,,27451,,,,,,
20/09/2009,York,Parliament Street at M&S,,Sunday,2009,,September,37,47359,,47359,,,,,,
21/09/2009,York,Coney Street,,Monday,2009,,September,38,26292,,26292,,,,,,
21/09/2009,York,Parliament Street at M&S,,Monday,2009,,September,38,26764,,26764,,,,,,
22/09/2009,York,Coney Street,,Tuesday,2009,,September,38,28117,,28117,,,,,,
22/09/2009,York,Parliament Street at M&S,,Tuesday,2009,,September,38,28309,,28309,,,,,,
23/09/2009,York,Coney Street,,Wednesday,2009,,September,38,29139,,29139,,,,,,
23/09/2009,York,Parliament Street at M&S,,Wednesday,2009,,September,38,22565,,22565,,,,,,
24/09/2009,York,Coney Street,,Thursday,2009,,September,38,27940,,27940,,,,,,
24/09/2009,York,Parliament Street at M&S,,Thursday,2009,,September,38,24625,,24625,,,,,,
25/09/2009,York,Coney Street,,Friday,2009,,September,38,31646,,31646,,,,,,
25/09/2009,York,Parliament Street at M&S,,Friday,2009,,September,38,34347,,34347,,,,,,
26/09/2009,York,Coney Street,,Saturday,2009,,September,38,48961,,48961,,,,,,
26/09/2009,York,Parliament Street at M&S,,Saturday,2009,,September,38,67401,,67401,,,,,,
27/09/2009,York,Coney Street,,Sunday,2009,,September,38,29465,,29465,,,,,,
27/09/2009,York,Parliament Street at M&S,,Sunday,2009,,September,38,29924,,29924,,,,,,
01/10/2009,York,Coney Street,,Thursday,2009,,September,39,29933,,29933,,,,,,
01/10/2009,York,Parliament Street at M&S,,Thursday,2009,,September,39,28337,,28337,,,,,,
02/10/2009,York,Coney Street,,Friday,2009,,September,39,34446,,34446,,,,,,
02/10/2009,York,Parliament Street at M&S,,Friday,2009,,September,39,25761,,25761,,,,,,
03/10/2009,York,Coney Street,,Saturday,2009,,September,39,54177,,54177,,,,,,
03/10/2009,York,Parliament Street at M&S,,Saturday,2009,,September,39,40356,,40356,,,,,,
04/10/2009,York,Coney Street,,Sunday,2009,,September,39,31844,,31844,,,,,,
04/10/2009,York,Parliament Street at M&S,,Sunday,2009,,September,39,22539,,22539,,,,,,
28/09/2009,York,Coney Street,,Monday,2009,,September,39,24816,,24816,,,,,,
28/09/2009,York,Parliament Street at M&S,,Monday,2009,,September,39,28629,,28629,,,,,,
29/09/2009,York,Coney Street,,Tuesday,2009,,September,39,26867,,26867,,,,,,
29/09/2009,York,Parliament Street at M&S,,Tuesday,2009,,September,39,17263,,17263,,,,,,
30/09/2009,York,Coney Street,,Wednesday,2009,,September,39,30070,,30070,,,,,,
30/09/2009,York,Parliament Street at M&S,,Wednesday,2009,,September,39,27215,,27215,,,,,,
05/10/2009,York,Coney Street,,Monday,2009,,October,40,26878,,26878,,,,,,
05/10/2009,York,Parliament Street at M&S,,Monday,2009,,October,40,25579,,25579,,,,,,
06/10/2009,York,Coney Street,,Tuesday,2009,,October,40,26354,,26354,,,,,,
06/10/2009,York,Parliament Street at M&S,,Tuesday,2009,,October,40,16124,,16124,,,,,,
07/10/2009,York,Coney Street,,Wednesday,2009,,October,40,31406,,31406,,,,,,
07/10/2009,York,Parliament Street at M&S,,Wednesday,2009,,October,40,33092,,33092,,,,,,
08/10/2009,York,Coney Street,,Thursday,2009,,October,40,28753,,28753,,,,,,
08/10/2009,York,Parliament Street at M&S,,Thursday,2009,,October,40,33251,,33251,,,,,,
09/10/2009,York,Coney Street,,Friday,2009,,October,40,35259,,35259,,,,,,
09/10/2009,York,Parliament Street at M&S,,Friday,2009,,October,40,21157,,21157,,,,,,
10/10/2009,York,Coney Street,,Saturday,2009,,October,40,55764,,55764,,,,,,
10/10/2009,York,Parliament Street at M&S,,Saturday,2009,,October,40,57804,,57804,,,,,,
11/10/2009,York,Coney Street,,Sunday,2009,,October,40,33454,,33454,,,,,,
11/10/2009,York,Parliament Street at M&S,,Sunday,2009,,October,40,33274,,33274,,,,,,
12/10/2009,York,Coney Street,,Monday,2009,,October,41,29854,,29854,,,,,,
12/10/2009,York,Parliament Street at M&S,,Monday,2009,,October,41,30093,,30093,,,,,,
13/10/2009,York,Coney Street,,Tuesday,2009,,October,41,31105,,31105,,,,,,
13/10/2009,York,Parliament Street at M&S,,Tuesday,2009,,October,41,31767,,31767,,,,,,
14/10/2009,York,Coney Street,,Wednesday,2009,,October,41,34068,,34068,,,,,,
14/10/2009,York,Parliament Street at M&S,,Wednesday,2009,,October,41,19924,,19924,,,,,,
15/10/2009,York,Coney Street,,Thursday,2009,,October,41,29577,,29577,,,,,,
15/10/2009,York,Parliament Street at M&S,,Thursday,2009,,October,41,20237,,20237,,,,,,
16/10/2009,York,Coney Street,,Friday,2009,,October,41,35780,,35780,,,,,,
16/10/2009,York,Parliament Street at M&S,,Friday,2009,,October,41,28703,,28703,,,,,,
17/10/2009,York,Coney Street,,Saturday,2009,,October,41,56255,,56255,,,,,,
17/10/2009,York,Parliament Street at M&S,,Saturday,2009,,October,41,53647,,53647,,,,,,
18/10/2009,York,Coney Street,,Sunday,2009,,October,41,33633,,33633,,,,,,
18/10/2009,York,Parliament Street at M&S,,Sunday,2009,,October,41,19703,,19703,,,,,,
19/10/2009,York,Coney Street,,Monday,2009,,October,42,27875,,27875,,,,,,
19/10/2009,York,Parliament Street at M&S,,Monday,2009,,October,42,17623,,17623,,,,,,
20/10/2009,York,Coney Street,,Tuesday,2009,,October,42,29367,,29367,,,,,,
20/10/2009,York,Parliament Street at M&S,,Tuesday,2009,,October,42,17852,,17852,,,,,,
21/10/2009,York,Coney Street,,Wednesday,2009,,October,42,31280,,31280,,,,,,
21/10/2009,York,Parliament Street at M&S,,Wednesday,2009,,October,42,26743,,26743,,,,,,
22/10/2009,York,Coney Street,,Thursday,2009,,October,42,29556,,29556,,,,,,
22/10/2009,York,Parliament Street at M&S,,Thursday,2009,,October,42,18322,,18322,,,,,,
23/10/2009,York,Coney Street,,Friday,2009,,October,42,38135,,38135,,,,,,
23/10/2009,York,Parliament Street at M&S,,Friday,2009,,October,42,22822,,22822,,,,,,
24/10/2009,York,Coney Street,,Saturday,2009,,October,42,50758,,50758,,,,,,
24/10/2009,York,Parliament Street at M&S,,Saturday,2009,,October,42,29229,,29229,,,,,,
25/10/2009,York,Coney Street,,Sunday,2009,,October,42,37789,,37789,,,,,,
25/10/2009,York,Parliament Street at M&S,,Sunday,2009,,October,42,22636,,22636,,,,,,
01/11/2009,York,Coney Street,,Sunday,2009,,October,43,28138,,28138,,,,,,
01/11/2009,York,Parliament Street at M&S,,Sunday,2009,,October,43,20163,,20163,,,,,,
26/10/2009,York,Coney Street,,Monday,2009,,October,43,42728,,42728,,,,,,
26/10/2009,York,Parliament Street at M&S,,Monday,2009,,October,43,28997,,28997,,,,,,
27/10/2009,York,Coney Street,,Tuesday,2009,,October,43,43889,,43889,,,,,,
27/10/2009,York,Parliament Street at M&S,,Tuesday,2009,,October,43,25326,,25326,,,,,,
28/10/2009,York,Coney Street,,Wednesday,2009,,October,43,47594,,47594,,,,,,
28/10/2009,York,Parliament Street at M&S,,Wednesday,2009,,October,43,30586,,30586,,,,,,
29/10/2009,York,Coney Street,,Thursday,2009,,October,43,44459,,44459,,,,,,
29/10/2009,York,Parliament Street at M&S,,Thursday,2009,,October,43,28936,,28936,,,,,,
30/10/2009,York,Coney Street,,Friday,2009,,October,43,47080,,47080,,,,,,
30/10/2009,York,Parliament Street at M&S,,Friday,2009,,October,43,30284,,30284,,,,,,
31/10/2009,York,Coney Street,,Saturday,2009,,October,43,57558,,57558,,,,,,
31/10/2009,York,Parliament Street at M&S,,Saturday,2009,,October,43,58616,,58616,,,,,,
02/11/2009,York,Coney Street,,Monday,2009,,November,44,27378,,27378,,,,,,
02/11/2009,York,Parliament Street at M&S,,Monday,2009,,November,44,20571,,20571,,,,,,
03/11/2009,York,Coney Street,,Tuesday,2009,,November,44,25393,,25393,,,,,,
03/11/2009,York,Parliament Street at M&S,,Tuesday,2009,,November,44,19981,,19981,,,,,,
04/11/2009,York,Coney Street,,Wednesday,2009,,November,44,30626,,30626,,,,,,
04/11/2009,York,Parliament Street at M&S,,Wednesday,2009,,November,44,21751,,21751,,,,,,
05/11/2009,York,Coney Street,,Thursday,2009,,November,44,26967,,26967,,,,,,
05/11/2009,York,Parliament Street at M&S,,Thursday,2009,,November,44,25838,,25838,,,,,,
06/11/2009,York,Coney Street,,Friday,2009,,November,44,35314,,35314,,,,,,
06/11/2009,York,Parliament Street at M&S,,Friday,2009,,November,44,23312,,23312,,,,,,
07/11/2009,York,Coney Street,,Saturday,2009,,November,44,54915,,54915,,,,,,
07/11/2009,York,Parliament Street at M&S,,Saturday,2009,,November,44,47287,,47287,,,,,,
08/11/2009,York,Coney Street,,Sunday,2009,,November,44,33775,,33775,,,,,,
08/11/2009,York,Parliament Street at M&S,,Sunday,2009,,November,44,17634,,17634,,,,,,
09/11/2009,York,Coney Street,,Monday,2009,,November,45,26727,,26727,,,,,,
09/11/2009,York,Parliament Street at M&S,,Monday,2009,,November,45,27303,,27303,,,,,,
10/11/2009,York,Coney Street,,Tuesday,2009,,November,45,28410,,28410,,,,,,
10/11/2009,York,Parliament Street at M&S,,Tuesday,2009,,November,45,18720,,18720,,,,,,
11/11/2009,York,Coney Street,,Wednesday,2009,,November,45,31352,,31352,,,,,,
11/11/2009,York,Parliament Street at M&S,,Wednesday,2009,,November,45,26989,,26989,,,,,,
12/11/2009,York,Coney Street,,Thursday,2009,,November,45,30625,,30625,,,,,,
12/11/2009,York,Parliament Street at M&S,,Thursday,2009,,November,45,22571,,22571,,,,,,
13/11/2009,York,Coney Street,,Friday,2009,,November,45,36442,,36442,,,,,,
13/11/2009,York,Parliament Street at M&S,,Friday,2009,,November,45,26112,,26112,,,,,,
14/11/2009,York,Coney Street,,Saturday,2009,,November,45,60064,,60064,,,,,,
14/11/2009,York,Parliament Street at M&S,,Saturday,2009,,November,45,35661,,35661,,,,,,
15/11/2009,York,Coney Street,,Sunday,2009,,November,45,39910,,39910,,,,,,
15/11/2009,York,Parliament Street at M&S,,Sunday,2009,,November,45,20197,,20197,,,,,,
16/11/2009,York,Coney Street,,Monday,2009,,November,46,23383,,23383,,,,,,
16/11/2009,York,Parliament Street at M&S,,Monday,2009,,November,46,15343,,15343,,,,,,
17/11/2009,York,Coney Street,,Tuesday,2009,,November,46,30035,,30035,,,,,,
17/11/2009,York,Parliament Street at M&S,,Tuesday,2009,,November,46,25364,,25364,,,,,,
18/11/2009,York,Coney Street,,Wednesday,2009,,November,46,26995,,26995,,,,,,
18/11/2009,York,Parliament Street at M&S,,Wednesday,2009,,November,46,17296,,17296,,,,,,
19/11/2009,York,Coney Street,,Thursday,2009,,November,46,31051,,31051,,,,,,
19/11/2009,York,Parliament Street at M&S,,Thursday,2009,,November,46,20196,,20196,,,,,,
20/11/2009,York,Coney Street,,Friday,2009,,November,46,40803,,40803,,,,,,
20/11/2009,York,Parliament Street at M&S,,Friday,2009,,November,46,24983,,24983,,,,,,
21/11/2009,York,Coney Street,,Saturday,2009,,November,46,61236,,61236,,,,,,
21/11/2009,York,Parliament Street at M&S,,Saturday,2009,,November,46,41023,,41023,,,,,,
22/11/2009,York,Coney Street,,Sunday,2009,,November,46,38740,,38740,,,,,,
22/11/2009,York,Parliament Street at M&S,,Sunday,2009,,November,46,18216,,18216,,,,,,
23/11/2009,York,Coney Street,,Monday,2009,,November,47,30375,,30375,,,,,,
23/11/2009,York,Parliament Street at M&S,,Monday,2009,,November,47,19322,,19322,,,,,,
24/11/2009,York,Coney Street,,Tuesday,2009,,November,47,30608,,30608,,,,,,
24/11/2009,York,Parliament Street at M&S,,Tuesday,2009,,November,47,18580,,18580,,,,,,
25/11/2009,York,Coney Street,,Wednesday,2009,,November,47,31625,,31625,,,,,,
25/11/2009,York,Parliament Street at M&S,,Wednesday,2009,,November,47,23012,,23012,,,,,,
26/11/2009,York,Coney Street,,Thursday,2009,,November,47,37879,,37879,,,,,,
26/11/2009,York,Parliament Street at M&S,,Thursday,2009,,November,47,22868,,22868,,,,,,
27/11/2009,York,Coney Street,,Friday,2009,,November,47,49193,,49193,,,,,,
27/11/2009,York,Parliament Street at M&S,,Friday,2009,,November,47,32802,,32802,,,,,,
28/11/2009,York,Coney Street,,Saturday,2009,,November,47,55934,,55934,,,,,,
28/11/2009,York,Parliament Street at M&S,,Saturday,2009,,November,47,39323,,39323,,,,,,
29/11/2009,York,Coney Street,,Sunday,2009,,November,47,38210,,38210,,,,,,
29/11/2009,York,Parliament Street at M&S,,Sunday,2009,,November,47,20682,,20682,,,,,,
01/12/2009,York,Coney Street,,Tuesday,2009,,December,48,30035,,30035,,,,,,
01/12/2009,York,Parliament Street at M&S,,Tuesday,2009,,December,48,21888,,21888,,,,,,
02/12/2009,York,Coney Street,,Wednesday,2009,,December,48,34911,,34911,,,,,,
02/12/2009,York,Parliament Street at M&S,,Wednesday,2009,,December,48,25432,,25432,,,,,,
03/12/2009,York,Coney Street,,Thursday,2009,,December,48,35970,,35970,,,,,,
03/12/2009,York,Parliament Street at M&S,,Thursday,2009,,December,48,24878,,24878,,,,,,
04/12/2009,York,Coney Street,,Friday,2009,,December,48,46507,,46507,,,,,,
04/12/2009,York,Parliament Street at M&S,,Friday,2009,,December,48,29965,,29965,,,,,,
05/12/2009,York,Coney Street,,Saturday,2009,,December,48,61155,,61155,,,,,,
05/12/2009,York,Parliament Street at M&S,,Saturday,2009,,December,48,39669,,39669,,,,,,
06/12/2009,York,Coney Street,,Sunday,2009,,December,48,42146,,42146,,,,,,
06/12/2009,York,Parliament Street at M&S,,Sunday,2009,,December,48,21698,,21698,,,,,,
30/11/2009,York,Coney Street,,Monday,2009,,December,48,26828,,26828,,,,,,
30/11/2009,York,Parliament Street at M&S,,Monday,2009,,December,48,20656,,20656,,,,,,
07/12/2009,York,Coney Street,,Monday,2009,,December,49,38246,,38246,,,,,,
07/12/2009,York,Parliament Street at M&S,,Monday,2009,,December,49,24434,,24434,,,,,,
08/12/2009,York,Coney Street,,Tuesday,2009,,December,49,39655,,39655,,,,,,
08/12/2009,York,Parliament Street at M&S,,Tuesday,2009,,December,49,27944,,27944,,,,,,
09/12/2009,York,Coney Street,,Wednesday,2009,,December,49,40112,,40112,,,,,,
09/12/2009,York,Parliament Street at M&S,,Wednesday,2009,,December,49,24913,,24913,,,,,,
10/12/2009,York,Coney Street,,Thursday,2009,,December,49,43701,,43701,,,,,,
10/12/2009,York,Parliament Street at M&S,,Thursday,2009,,December,49,24647,,24647,,,,,,
11/12/2009,York,Coney Street,,Friday,2009,,December,49,46767,,46767,,,,,,
11/12/2009,York,Parliament Street at M&S,,Friday,2009,,December,49,30250,,30250,,,,,,
12/12/2009,York,Coney Street,,Saturday,2009,,December,49,61666,,61666,,,,,,
12/12/2009,York,Parliament Street at M&S,,Saturday,2009,,December,49,44005,,44005,,,,,,
13/12/2009,York,Coney Street,,Sunday,2009,,December,49,46715,,46715,,,,,,
13/12/2009,York,Parliament Street at M&S,,Sunday,2009,,December,49,22198,,22198,,,,,,
14/12/2009,York,Coney Street,,Monday,2009,,December,50,38391,,38391,,,,,,
14/12/2009,York,Parliament Street at M&S,,Monday,2009,,December,50,25770,,25770,,,,,,
15/12/2009,York,Coney Street,,Tuesday,2009,,December,50,39345,,39345,,,,,,
15/12/2009,York,Parliament Street at M&S,,Tuesday,2009,,December,50,22804,,22804,,,,,,
16/12/2009,York,Coney Street,,Wednesday,2009,,December,50,40637,,40637,,,,,,
16/12/2009,York,Parliament Street at M&S,,Wednesday,2009,,December,50,28452,,28452,,,,,,
17/12/2009,York,Coney Street,,Thursday,2009,,December,50,44625,,44625,,,,,,
17/12/2009,York,Parliament Street at M&S,,Thursday,2009,,December,50,27131,,27131,,,,,,
18/12/2009,York,Coney Street,,Friday,2009,,December,50,37439,,37439,,,,,,
18/12/2009,York,Parliament Street at M&S,,Friday,2009,,December,50,25005,,25005,,,,,,
19/12/2009,York,Coney Street,,Saturday,2009,,December,50,55049,,55049,,,,,,
19/12/2009,York,Parliament Street at M&S,,Saturday,2009,,December,50,36999,,36999,,,,,,
20/12/2009,York,Coney Street,,Sunday,2009,,December,50,35473,,35473,,,,,,
20/12/2009,York,Parliament Street at M&S,,Sunday,2009,,December,50,18526,,18526,,,,,,
21/12/2009,York,Coney Street,,Monday,2009,,December,51,48850,,48850,,,,,,
21/12/2009,York,Parliament Street at M&S,,Monday,2009,,December,51,33068,,33068,,,,,,
22/12/2009,York,Coney Street,,Tuesday,2009,,December,51,48620,,48620,,,,,,
22/12/2009,York,Parliament Street at M&S,,Tuesday,2009,,December,51,31475,,31475,,,,,,
23/12/2009,York,Coney Street,,Wednesday,2009,,December,51,48152,,48152,,,,,,
23/12/2009,York,Parliament Street at M&S,,Wednesday,2009,,December,51,33265,,33265,,,,,,
24/12/2009,York,Coney Street,,Thursday,2009,,December,51,44107,,44107,,,,,,
24/12/2009,York,Parliament Street at M&S,,Thursday,2009,,December,51,28107,,28107,,,,,,
25/12/2009,York,Coney Street,,Friday,2009,,December,51,3523,,3523,,,,,,
25/12/2009,York,Parliament Street at M&S,,Friday,2009,,December,51,2986,,2986,,,,,,
26/12/2009,York,Coney Street,,Saturday,2009,,December,51,34473,,34473,,,,,,
26/12/2009,York,Parliament Street at M&S,,Saturday,2009,,December,51,22123,,22123,,,,,,
27/12/2009,York,Coney Street,,Sunday,2009,,December,51,38863,,38863,,,,,,
27/12/2009,York,Parliament Street at M&S,,Sunday,2009,,December,51,21847,,21847,,,,,,
01/01/2010,York,Coney Street,,Friday,2009,,December,52,22331,,22331,,,,,,
01/01/2010,York,Parliament Street at M&S,,Friday,2009,,December,52,19413,,19413,,,,,,
02/01/2010,York,Coney Street,,Saturday,2009,,December,52,39884,,39884,,,,,,
02/01/2010,York,Parliament Street at M&S,,Saturday,2009,,December,52,28375,,28375,,,,,,
03/01/2010,York,Coney Street,,Sunday,2009,,December,52,20145,,20145,,,,,,
03/01/2010,York,Parliament Street at M&S,,Sunday,2009,,December,52,12857,,12857,,,,,,
28/12/2009,York,Coney Street,,Monday,2009,,December,52,48327,,48327,,,,,,
28/12/2009,York,Parliament Street at M&S,,Monday,2009,,December,52,30533,,30533,,,,,,
29/12/2009,York,Coney Street,,Tuesday,2009,,December,52,49358,,49358,,,,,,
29/12/2009,York,Parliament Street at M&S,,Tuesday,2009,,December,52,29407,,29407,,,,,,
30/12/2009,York,Coney Street,,Wednesday,2009,,December,52,47837,,47837,,,,,,
30/12/2009,York,Parliament Street at M&S,,Wednesday,2009,,December,52,31763,,31763,,,,,,
31/12/2009,York,Coney Street,,Thursday,2009,,December,52,46646,,46646,,,,,,
31/12/2009,York,Parliament Street at M&S,,Thursday,2009,,December,52,26628,,26628,,,,,,
04/01/2010,York,Coney Street,,Monday,2010,,January,1,27702,,27702,,,,,,
04/01/2010,York,Parliament Street at M&S,,Monday,2010,,January,1,20790,,20790,,,,,,
05/01/2010,York,Coney Street,,Tuesday,2010,,January,1,14867,,14867,,,,,,
05/01/2010,York,Parliament Street at M&S,,Tuesday,2010,,January,1,9764,,9764,,,,,,
06/01/2010,York,Coney Street,,Wednesday,2010,,January,1,16749,,16749,,,,,,
06/01/2010,York,Parliament Street at M&S,,Wednesday,2010,,January,1,11529,,11529,,,,,,
